-Cp    Points_0    Points_1    Points_2
-0.00963603    27    -1.44734    0
-0.00959597    27    -1.44874    0
-0.00960943    27    -1.45018    0
-0.00954214    27    -1.45166    0
-0.00958252    27    -1.45317    0
-0.00962289    27    -1.45472    0
-0.00968986    27    -1.45631    0
-0.00968986    27    -1.45793    0
-0.00970331    27    -1.4596    0
-0.00968986    27    -1.46131    0
-0.00974337    27    -1.46306    0
-0.00963603    27    -1.46485    0
-0.00982411    27    -1.46669    0
-0.00985103    27    -1.46857    0
-0.00958252    27    -1.4705    0
-0.00978374    27    -1.47247    0
-0.00963603    27    -1.4745    0
-0.00964948    27    -1.47657    0
-0.00991832    27    -1.4787    0
-0.00975682    27    -1.48087    0
-0.00960911    27    -1.4831    0
-0.00958219    27    -1.48539    0
-0.00985103    27    -1.48773    0
-0.00964948    27    -1.49013    0
-0.00939411    27    -1.49259    0
-0.00964948    27    -1.49511    0
-0.010026    27    -1.49769    0
-0.00994523    27    -1.50034    0
-0.0098914    27    -1.50305    0
-0.00982411    27    -1.50583    0
-0.0100929    27    -1.50867    0
-0.00963603    27    -1.51159    0
-0.010026    27    -1.51457    0
-0.00927299    27    -1.51764    0
-0.00912527    27    -1.52077    0
-0.00950177    27    -1.52398    0
-0.00962257    27    -1.52728    0
-0.00962257    27    -1.53065    0
-0.00936719    27    -1.53411    0
-0.00956906    27    -1.53765    0
-0.00963635    27    -1.54128    0
-0.00932682    27    -1.54499    0
-0.00892373    27    -1.5488    0
-0.00891027    27    -1.55271    0
-0.00843989    27    -1.55671    0
-0.0086283    27    -1.5608    0
-0.00829218    27    -1.565    0
-0.0085341    27    -1.56931    0
-0.00839952    27    -1.57371    0
-0.00823835    27    -1.57823    0
-0.00826526    27    -1.58286    0
-0.00776797    27    -1.5876    0
-0.00795606    27    -1.59246    0
